date,restaurant_type,menu_item_name,meal_type,weather_condition,typical_ingredient_cost,actual_selling_price,quantity_sold,has_promotion,special_event,waste_quantity,waste_ratio,day_of_week,month,quarter,week_of_year,is_weekend,menu_item_name_enc,meal_type_enc,weather_condition_enc
2024-10-29,Food Stall,Kaya Toast Set,Breakfast,Sunny,2.8,7.4,445,0,0,24,0.0539,1,10,4,44,0,4,0,2
2024-10-29,Food Stall,Nasi Lemak,Lunch,Sunny,2.5,10.29,59,0,0,5,0.0847,1,10,4,44,0,6,2,2
2024-10-29,Food Stall,Roti Canai,Dinner,Cloudy,0.8,2.57,294,0,0,13,0.0442,1,10,4,44,0,7,1,0
2024-10-29,Food Stall,Roti Canai,Dinner,Sunny,0.8,2.18,418,0,0,19,0.0455,1,10,4,44,0,7,1,2
2024-10-30,Food Stall,Beef Rendang,Lunch,Rainy,9.0,36.37,120,0,0,15,0.125,2,10,4,44,0,0,2,1
2024-10-30,Food Stall,Kaya Toast Set,Breakfast,Cloudy,2.8,10.4,440,0,0,18,0.0409,2,10,4,44,0,4,0,0
2024-10-30,Food Stall,Kaya Toast Set,Breakfast,Rainy,2.8,9.6,375,0,0,24,0.064,2,10,4,44,0,4,0,1
2024-10-30,Food Stall,Laksa,Lunch,Rainy,4.5,14.43,147,0,0,21,0.1429,2,10,4,44,0,5,2,1
2024-10-30,Food Stall,Laksa,Lunch,Sunny,4.5,11.22,269,1,0,26,0.0967,2,10,4,44,0,5,2,2
2024-10-30,Food Stall,Roti Canai,Breakfast,Cloudy,0.8,2.17,398,0,0,22,0.0553,2,10,4,44,0,7,0,0
2024-10-30,Food Stall,Teh Tarik,Breakfast,Rainy,0.9,2.54,312,0,0,27,0.0865,2,10,4,44,0,9,0,1
2024-10-31,Food Stall,Beef Rendang,Lunch,Rainy,9.0,32.49,139,0,0,17,0.1223,3,10,4,44,0,0,2,1
2024-10-31,Food Stall,Cendol,Dinner,Cloudy,2.0,7.66,235,0,0,27,0.1149,3,10,4,44,0,1,1,0
2024-10-31,Food Stall,Cendol,Lunch,Sunny,2.0,6.94,184,0,0,23,0.125,3,10,4,44,0,1,2,2
2024-10-31,Food Stall,Chicken Rice,Lunch,Sunny,4.0,15.16,204,0,0,11,0.0539,3,10,4,44,0,3,2,2
2024-10-31,Food Stall,Kaya Toast Set,Breakfast,Cloudy,2.8,9.17,341,0,0,20,0.0587,3,10,4,44,0,4,0,0
2024-10-31,Food Stall,Kaya Toast Set,Breakfast,Sunny,2.8,7.01,900,1,0,26,0.0289,3,10,4,44,0,4,0,2
2024-10-31,Food Stall,Laksa,Lunch,Cloudy,4.5,16.66,124,0,0,14,0.1129,3,10,4,44,0,5,2,0
2024-10-31,Food Stall,Nasi Lemak,Breakfast,Sunny,2.5,8.43,491,0,0,30,0.0611,3,10,4,44,0,6,0,2
2024-10-31,Food Stall,Roti Canai,Breakfast,Sunny,0.8,3.06,219,0,0,8,0.0365,3,10,4,44,0,7,0,2
2024-10-31,Food Stall,Roti Canai,Dinner,Cloudy,0.8,1.8,566,1,0,24,0.0424,3,10,4,44,0,7,1,0
2024-10-31,Food Stall,Teh Tarik,Breakfast,Sunny,0.9,2.78,642,0,0,55,0.0857,3,10,4,44,0,9,0,2
2024-10-31,Food Stall,Teh Tarik,Dinner,Sunny,0.9,1.86,1092,1,0,66,0.0604,3,10,4,44,0,9,1,2
2024-11-01,Food Stall,Cendol,Lunch,Rainy,2.0,7.29,207,0,0,31,0.1498,4,11,4,44,0,1,2,1
2024-11-01,Food Stall,Cendol,Lunch,Sunny,2.0,8.34,9,0,0,1,0.1111,4,11,4,44,0,1,2,2
2024-11-01,Food Stall,Chicken Rice,Dinner,Cloudy,4.0,17.01,35,0,0,2,0.0571,4,11,4,44,0,3,1,0
2024-11-01,Food Stall,Kaya Toast Set,Breakfast,Cloudy,2.8,10.33,577,0,0,20,0.0347,4,11,4,44,0,4,0,0
2024-11-01,Food Stall,Laksa,Lunch,Cloudy,4.5,13.85,318,0,0,31,0.0975,4,11,4,44,0,5,2,0
2024-11-01,Food Stall,Roti Canai,Dinner,Cloudy,0.8,2.27,421,0,0,23,0.0546,4,11,4,44,0,7,1,0
2024-11-01,Food Stall,Tandoori Chicken,Dinner,Sunny,7.0,17.23,152,1,0,10,0.0658,4,11,4,44,0,8,1,2
2024-11-01,Food Stall,Teh Tarik,Lunch,Cloudy,0.9,2.41,344,0,0,24,0.0698,4,11,4,44,0,9,2,0
2024-11-02,Food Stall,Beef Rendang,Dinner,Sunny,9.0,37.45,25,0,0,2,0.08,5,11,4,44,1,0,1,2
2024-11-02,Food Stall,Cendol,Dinner,Rainy,2.0,4.22,356,1,0,43,0.1208,5,11,4,44,1,1,1,1
2024-11-02,Food Stall,Cendol,Dinner,Sunny,2.0,6.05,399,0,0,41,0.1028,5,11,4,44,1,1,1,2
2024-11-02,Food Stall,Cendol,Lunch,Sunny,2.0,7.67,222,0,0,23,0.1036,5,11,4,44,1,1,2,2
2024-11-02,Food Stall,Laksa,Lunch,Sunny,4.5,16.71,234,0,0,27,0.1154,5,11,4,44,1,5,2,2
2024-11-02,Food Stall,Nasi Lemak,Breakfast,Cloudy,2.5,5.43,599,1,0,45,0.0751,5,11,4,44,1,6,0,0
2024-11-02,Food Stall,Nasi Lemak,Lunch,Cloudy,2.5,7.56,486,0,0,32,0.0658,5,11,4,44,1,6,2,0
2024-11-02,Food Stall,Roti Canai,Breakfast,Rainy,0.8,2.65,540,0,0,31,0.0574,5,11,4,44,1,7,0,1
2024-11-02,Food Stall,Roti Canai,Breakfast,Sunny,0.8,2.07,1557,1,0,72,0.0462,5,11,4,44,1,7,0,2
2024-11-02,Food Stall,Roti Canai,Dinner,Cloudy,0.8,2.1,507,0,0,32,0.0631,5,11,4,44,1,7,1,0
2024-11-02,Food Stall,Teh Tarik,Breakfast,Rainy,0.9,2.31,420,0,0,29,0.069,5,11,4,44,1,9,0,1
2024-11-02,Food Stall,Teh Tarik,Breakfast,Sunny,0.9,2.52,649,0,0,39,0.0601,5,11,4,44,1,9,0,2
2024-11-02,Food Stall,Teh Tarik,Dinner,Cloudy,0.9,2.71,371,0,0,32,0.0863,5,11,4,44,1,9,1,0
2024-11-02,Food Stall,Teh Tarik,Lunch,Cloudy,0.9,2.42,561,0,0,28,0.0499,5,11,4,44,1,9,2,0
2024-11-03,Food Stall,Beef Rendang,Dinner,Cloudy,9.0,33.78,77,0,0,8,0.1039,6,11,4,44,1,0,1,0
2024-11-03,Food Stall,Cendol,Dinner,Cloudy,2.0,7.42,144,0,0,15,0.1042,6,11,4,44,1,1,1,0
2024-11-03,Food Stall,Cendol,Lunch,Cloudy,2.0,7.12,324,0,0,41,0.1265,6,11,4,44,1,1,2,0
2024-11-03,Food Stall,Cendol,Lunch,Rainy,2.0,7.3,240,0,0,37,0.1542,6,11,4,44,1,1,2,1
2024-11-03,Food Stall,Cendol,Lunch,Sunny,2.0,6.22,656,0,0,89,0.1357,6,11,4,44,1,1,2,2
2024-11-03,Food Stall,Kaya Toast Set,Breakfast,Cloudy,2.8,7.66,546,0,1,11,0.0201,6,11,4,44,1,4,0,0
2024-11-03,Food Stall,Nasi Lemak,Lunch,Sunny,2.5,9.86,236,0,0,19,0.0805,6,11,4,44,1,6,2,2
2024-11-03,Food Stall,Roti Canai,Dinner,Cloudy,0.8,2.78,907,0,0,59,0.065,6,11,4,44,1,7,1,0
2024-11-03,Food Stall,Tandoori Chicken,Dinner,Sunny,7.0,22.33,277,0,0,27,0.0975,6,11,4,44,1,8,1,2
2024-11-03,Food Stall,Teh Tarik,Lunch,Sunny,0.9,2.6,539,0,0,37,0.0686,6,11,4,44,1,9,2,2
2024-11-04,Food Stall,Beef Rendang,Lunch,Rainy,9.0,32.73,188,0,0,18,0.0957,0,11,4,45,0,0,2,1
2024-11-04,Food Stall,Cendol,Dinner,Sunny,2.0,7.82,324,0,0,42,0.1296,0,11,4,45,0,1,1,2
2024-11-04,Food Stall,Char Kway Teow,Lunch,Sunny,5.0,17.04,463,0,0,37,0.0799,0,11,4,45,0,2,2,2
2024-11-04,Food Stall,Chicken Rice,Lunch,Sunny,4.0,7.34,398,1,0,31,0.0779,0,11,4,45,0,3,2,2
2024-11-04,Food Stall,Kaya Toast Set,Breakfast,Cloudy,2.8,7.58,326,0,0,16,0.0491,0,11,4,45,0,4,0,0
2024-11-04,Food Stall,Kaya Toast Set,Breakfast,Rainy,2.8,9.88,806,0,0,48,0.0596,0,11,4,45,0,4,0,1
2024-11-04,Food Stall,Tandoori Chicken,Dinner,Cloudy,7.0,22.84,207,0,0,18,0.087,0,11,4,45,0,8,1,0
2024-11-04,Food Stall,Tandoori Chicken,Dinner,Sunny,7.0,17.13,323,1,0,27,0.0836,0,11,4,45,0,8,1,2
2024-11-04,Food Stall,Teh Tarik,Breakfast,Cloudy,0.9,2.51,546,0,0,41,0.0751,0,11,4,45,0,9,0,0
2024-11-04,Food Stall,Teh Tarik,Lunch,Rainy,0.9,2.83,609,0,0,60,0.0985,0,11,4,45,0,9,2,1
2024-11-05,Food Stall,Kaya Toast Set,Breakfast,Rainy,2.8,7.52,1342,1,1,41,0.0306,1,11,4,45,0,4,0,1
2024-11-05,Food Stall,Kaya Toast Set,Breakfast,Sunny,2.8,8.36,1144,1,0,28,0.0245,1,11,4,45,0,4,0,2
2024-11-05,Food Stall,Nasi Lemak,Breakfast,Cloudy,2.5,10.62,87,0,0,6,0.069,1,11,4,45,0,6,0,0
2024-11-05,Food Stall,Roti Canai,Breakfast,Sunny,0.8,2.54,203,0,0,10,0.0493,1,11,4,45,0,7,0,2
2024-11-05,Food Stall,Roti Canai,Dinner,Sunny,0.8,2.39,206,0,0,13,0.0631,1,11,4,45,0,7,1,2
2024-11-05,Food Stall,Tandoori Chicken,Dinner,Rainy,7.0,26.06,368,0,0,44,0.1196,1,11,4,45,0,8,1,1
2024-11-05,Food Stall,Tandoori Chicken,Dinner,Sunny,7.0,19.35,187,1,0,18,0.0963,1,11,4,45,0,8,1,2
2024-11-05,Food Stall,Teh Tarik,Breakfast,Rainy,0.9,3.0,391,0,1,19,0.0486,1,11,4,45,0,9,0,1
2024-11-05,Food Stall,Teh Tarik,Lunch,Sunny,0.9,2.47,263,0,0,18,0.0684,1,11,4,45,0,9,2,2
2024-11-06,Food Stall,Cendol,Dinner,Cloudy,2.0,7.35,171,0,0,20,0.117,2,11,4,45,0,1,1,0
2024-11-06,Food Stall,Cendol,Lunch,Cloudy,2.0,6.66,209,0,0,25,0.1196,2,11,4,45,0,1,2,0
2024-11-06,Food Stall,Cendol,Lunch,Rainy,2.0,3.83,380,1,0,44,0.1158,2,11,4,45,0,1,2,1
2024-11-06,Food Stall,Kaya Toast Set,Breakfast,Cloudy,2.8,5.53,654,1,0,30,0.0459,2,11,4,45,0,4,0,0
2024-11-06,Food Stall,Kaya Toast Set,Breakfast,Sunny,2.8,12.94,18,0,0,1,0.0556,2,11,4,45,0,4,0,2
2024-11-06,Food Stall,Nasi Lemak,Breakfast,Rainy,2.5,7.22,256,0,0,22,0.0859,2,11,4,45,0,6,0,1
2024-11-06,Food Stall,Nasi Lemak,Lunch,Sunny,2.5,7.98,157,0,0,14,0.0892,2,11,4,45,0,6,2,2
2024-11-06,Food Stall,Roti Canai,Dinner,Sunny,0.8,2.7,142,0,0,10,0.0704,2,11,4,45,0,7,1,2
2024-11-06,Food Stall,Teh Tarik,Breakfast,Rainy,0.9,2.36,395,0,0,42,0.1063,2,11,4,45,0,9,0,1
2024-11-06,Food Stall,Teh Tarik,Breakfast,Sunny,0.9,2.66,1152,0,0,75,0.0651,2,11,4,45,0,9,0,2
2024-11-06,Food Stall,Teh Tarik,Dinner,Sunny,0.9,2.64,339,0,0,19,0.056,2,11,4,45,0,9,1,2
2024-11-06,Food Stall,Teh Tarik,Lunch,Cloudy,0.9,2.44,475,0,0,34,0.0716,2,11,4,45,0,9,2,0
2024-11-06,Food Stall,Teh Tarik,Lunch,Sunny,0.9,2.53,762,0,0,42,0.0551,2,11,4,45,0,9,2,2
2024-11-07,Food Stall,Cendol,Dinner,Rainy,2.0,8.03,162,0,1,19,0.1173,3,11,4,45,0,1,1,1
2024-11-07,Food Stall,Cendol,Dinner,Sunny,2.0,6.42,489,0,1,45,0.092,3,11,4,45,0,1,1,2
2024-11-07,Food Stall,Cendol,Lunch,Cloudy,2.0,6.94,200,0,0,26,0.13,3,11,4,45,0,1,2,0
2024-11-07,Food Stall,Kaya Toast Set,Breakfast,Sunny,2.8,8.9,307,0,0,18,0.0586,3,11,4,45,0,4,0,2
2024-11-07,Food Stall,Roti Canai,Breakfast,Sunny,0.8,2.33,385,0,0,26,0.0675,3,11,4,45,0,7,0,2
2024-11-07,Food Stall,Roti Canai,Dinner,Sunny,0.8,2.72,269,0,0,18,0.0669,3,11,4,45,0,7,1,2
2024-11-07,Food Stall,Teh Tarik,Breakfast,Sunny,0.9,3.04,558,0,0,33,0.0591,3,11,4,45,0,9,0,2
2024-11-07,Food Stall,Teh Tarik,Lunch,Sunny,0.9,2.71,492,0,0,27,0.0549,3,11,4,45,0,9,2,2
2024-11-08,Food Stall,Cendol,Dinner,Cloudy,2.0,5.95,237,1,0,26,0.1097,4,11,4,45,0,1,1,0
2024-11-08,Food Stall,Char Kway Teow,Dinner,Rainy,5.0,15.54,170,0,0,19,0.1118,4,11,4,45,0,2,1,1
2024-11-08,Food Stall,Kaya Toast Set,Breakfast,Cloudy,2.8,9.51,518,0,0,27,0.0521,4,11,4,45,0,4,0,0
2024-11-08,Food Stall,Kaya Toast Set,Breakfast,Rainy,2.8,9.86,277,0,0,18,0.065,4,11,4,45,0,4,0,1
2024-11-08,Food Stall,Laksa,Lunch,Sunny,4.5,10.58,180,1,0,13,0.0722,4,11,4,45,0,5,2,2
2024-11-08,Food Stall,Nasi Lemak,Lunch,Cloudy,2.5,8.15,289,0,0,23,0.0796,4,11,4,45,0,6,2,0
2024-11-08,Food Stall,Roti Canai,Breakfast,Cloudy,0.8,2.87,292,0,0,12,0.0411,4,11,4,45,0,7,0,0
2024-11-08,Food Stall,Roti Canai,Dinner,Sunny,0.8,2.25,398,0,0,13,0.0327,4,11,4,45,0,7,1,2
2024-11-08,Food Stall,Tandoori Chicken,Dinner,Cloudy,7.0,26.32,129,0,0,14,0.1085,4,11,4,45,0,8,1,0
2024-11-08,Food Stall,Tandoori Chicken,Dinner,Rainy,7.0,25.28,382,0,0,53,0.1387,4,11,4,45,0,8,1,1
2024-11-08,Food Stall,Tandoori Chicken,Dinner,Sunny,7.0,24.4,211,0,0,18,0.0853,4,11,4,45,0,8,1,2
2024-11-08,Food Stall,Teh Tarik,Lunch,Cloudy,0.9,3.02,457,0,0,38,0.0832,4,11,4,45,0,9,2,0
2024-11-08,Food Stall,Teh Tarik,Lunch,Sunny,0.9,2.86,480,0,0,40,0.0833,4,11,4,45,0,9,2,2
2024-11-09,Food Stall,Cendol,Lunch,Cloudy,2.0,4.48,571,1,0,56,0.0981,5,11,4,45,1,1,2,0
2024-11-09,Food Stall,Cendol,Lunch,Rainy,2.0,7.48,212,0,0,32,0.1509,5,11,4,45,1,1,2,1
2024-11-09,Food Stall,Cendol,Lunch,Sunny,2.0,6.41,465,0,0,53,0.114,5,11,4,45,1,1,2,2
2024-11-09,Food Stall,Chicken Rice,Dinner,Rainy,4.0,14.41,111,0,0,9,0.0811,5,11,4,45,1,3,1,1
2024-11-09,Food Stall,Kaya Toast Set,Breakfast,Cloudy,2.8,6.37,877,1,0,46,0.0525,5,11,4,45,1,4,0,0
2024-11-09,Food Stall,Kaya Toast Set,Breakfast,Sunny,2.8,9.18,558,0,0,25,0.0448,5,11,4,45,1,4,0,2
2024-11-09,Food Stall,Nasi Lemak,Breakfast,Rainy,2.5,7.63,249,0,0,20,0.0803,5,11,4,45,1,6,0,1
2024-11-09,Food Stall,Nasi Lemak,Lunch,Sunny,2.5,4.58,702,1,0,46,0.0655,5,11,4,45,1,6,2,2
2024-11-09,Food Stall,Roti Canai,Breakfast,Cloudy,0.8,2.08,476,0,0,31,0.0651,5,11,4,45,1,7,0,0
2024-11-09,Food Stall,Tandoori Chicken,Dinner,Rainy,7.0,26.14,240,0,0,28,0.1167,5,11,4,45,1,8,1,1
2024-11-09,Food Stall,Tandoori Chicken,Dinner,Sunny,7.0,25.11,141,0,0,12,0.0851,5,11,4,45,1,8,1,2
2024-11-09,Food Stall,Teh Tarik,Dinner,Sunny,0.9,2.47,434,0,0,35,0.0806,5,11,4,45,1,9,1,2
2024-11-10,Food Stall,Beef Rendang,Lunch,Cloudy,9.0,32.9,139,0,0,12,0.0863,6,11,4,45,1,0,2,0
2024-11-10,Food Stall,Cendol,Lunch,Cloudy,2.0,6.16,593,0,1,57,0.0961,6,11,4,45,1,1,2,0
2024-11-10,Food Stall,Cendol,Lunch,Rainy,2.0,6.35,240,0,0,32,0.1333,6,11,4,45,1,1,2,1
2024-11-10,Food Stall,Roti Canai,Dinner,Cloudy,0.8,3.07,142,0,0,7,0.0493,6,11,4,45,1,7,1,0
2024-11-10,Food Stall,Tandoori Chicken,Dinner,Sunny,7.0,21.87,205,0,0,19,0.0927,6,11,4,45,1,8,1,2
2024-11-11,Food Stall,Cendol,Dinner,Sunny,2.0,3.69,489,1,0,41,0.0838,0,11,4,46,0,1,1,2
2024-11-11,Food Stall,Chicken Rice,Lunch,Sunny,4.0,14.93,82,0,0,6,0.0732,0,11,4,46,0,3,2,2
2024-11-11,Food Stall,Kaya Toast Set,Breakfast,Rainy,2.8,9.76,215,0,0,10,0.0465,0,11,4,46,0,4,0,1
2024-11-11,Food Stall,Laksa,Lunch,Cloudy,4.5,19.02,44,0,0,5,0.1136,0,11,4,46,0,5,2,0
2024-11-11,Food Stall,Laksa,Lunch,Sunny,4.5,17.29,105,0,0,9,0.0857,0,11,4,46,0,5,2,2
2024-11-11,Food Stall,Nasi Lemak,Lunch,Cloudy,2.5,6.21,513,1,0,36,0.0702,0,11,4,46,0,6,2,0
2024-11-11,Food Stall,Roti Canai,Breakfast,Cloudy,0.8,2.73,403,0,0,20,0.0496,0,11,4,46,0,7,0,0
2024-11-11,Food Stall,Roti Canai,Dinner,Rainy,0.8,2.28,303,0,0,21,0.0693,0,11,4,46,0,7,1,1
2024-11-11,Food Stall,Teh Tarik,Dinner,Cloudy,0.9,2.77,454,0,0,24,0.0529,0,11,4,46,0,9,1,0
2024-11-11,Food Stall,Teh Tarik,Lunch,Rainy,0.9,2.57,262,0,0,20,0.0763,0,11,4,46,0,9,2,1
2024-11-12,Food Stall,Beef Rendang,Dinner,Cloudy,9.0,39.72,202,0,0,20,0.099,1,11,4,46,0,0,1,0
2024-11-12,Food Stall,Cendol,Dinner,Cloudy,2.0,7.63,196,0,0,23,0.1173,1,11,4,46,0,1,1,0
2024-11-12,Food Stall,Cendol,Dinner,Sunny,2.0,7.21,160,0,0,19,0.1188,1,11,4,46,0,1,1,2
2024-11-12,Food Stall,Cendol,Lunch,Cloudy,2.0,6.7,394,0,0,44,0.1117,1,11,4,46,0,1,2,0
2024-11-12,Food Stall,Cendol,Lunch,Sunny,2.0,7.94,201,0,0,24,0.1194,1,11,4,46,0,1,2,2
2024-11-12,Food Stall,Char Kway Teow,Lunch,Cloudy,5.0,16.23,238,0,0,21,0.0882,1,11,4,46,0,2,2,0
2024-11-12,Food Stall,Kaya Toast Set,Breakfast,Rainy,2.8,5.34,652,1,0,33,0.0506,1,11,4,46,0,4,0,1
2024-11-12,Food Stall,Nasi Lemak,Breakfast,Sunny,2.5,7.11,348,0,0,34,0.0977,1,11,4,46,0,6,0,2
2024-11-12,Food Stall,Nasi Lemak,Lunch,Sunny,2.5,9.45,165,0,0,12,0.0727,1,11,4,46,0,6,2,2
2024-11-12,Food Stall,Tandoori Chicken,Dinner,Sunny,7.0,23.93,326,0,0,27,0.0828,1,11,4,46,0,8,1,2
2024-11-12,Food Stall,Teh Tarik,Breakfast,Sunny,0.9,2.65,728,0,0,51,0.0701,1,11,4,46,0,9,0,2
2024-11-12,Food Stall,Teh Tarik,Dinner,Sunny,0.9,3.01,374,0,0,27,0.0722,1,11,4,46,0,9,1,2
2024-11-12,Food Stall,Teh Tarik,Lunch,Sunny,0.9,2.46,546,0,0,31,0.0568,1,11,4,46,0,9,2,2
2024-11-13,Food Stall,Cendol,Dinner,Cloudy,2.0,5.98,226,0,0,29,0.1283,2,11,4,46,0,1,1,0
2024-11-13,Food Stall,Cendol,Lunch,Cloudy,2.0,6.29,152,0,1,14,0.0921,2,11,4,46,0,1,2,0
2024-11-13,Food Stall,Cendol,Lunch,Rainy,2.0,4.42,321,1,0,36,0.1121,2,11,4,46,0,1,2,1
2024-11-13,Food Stall,Kaya Toast Set,Breakfast,Sunny,2.8,9.17,404,0,0,18,0.0446,2,11,4,46,0,4,0,2
2024-11-13,Food Stall,Tandoori Chicken,Dinner,Cloudy,7.0,25.74,198,0,0,17,0.0859,2,11,4,46,0,8,1,0
2024-11-13,Food Stall,Teh Tarik,Breakfast,Sunny,0.9,2.51,587,0,0,31,0.0528,2,11,4,46,0,9,0,2
2024-11-13,Food Stall,Teh Tarik,Lunch,Sunny,0.9,2.74,478,0,0,34,0.0711,2,11,4,46,0,9,2,2
2024-11-14,Food Stall,Cendol,Dinner,Sunny,2.0,7.99,133,0,0,16,0.1203,3,11,4,46,0,1,1,2
2024-11-14,Food Stall,Chicken Rice,Dinner,Cloudy,4.0,9.25,710,1,0,36,0.0507,3,11,4,46,0,3,1,0
2024-11-14,Food Stall,Kaya Toast Set,Breakfast,Rainy,2.8,6.96,765,1,0,19,0.0248,3,11,4,46,0,4,0,1
2024-11-14,Food Stall,Kaya Toast Set,Breakfast,Sunny,2.8,8.99,1197,0,1,24,0.0201,3,11,4,46,0,4,0,2
2024-11-14,Food Stall,Laksa,Lunch,Sunny,4.5,15.82,118,0,0,14,0.1186,3,11,4,46,0,5,2,2
2024-11-14,Food Stall,Nasi Lemak,Breakfast,Sunny,2.5,7.89,404,0,1,27,0.0668,3,11,4,46,0,6,0,2
2024-11-14,Food Stall,Roti Canai,Dinner,Rainy,0.8,2.87,171,0,0,9,0.0526,3,11,4,46,0,7,1,1
2024-11-14,Food Stall,Tandoori Chicken,Dinner,Cloudy,7.0,26.78,68,0,0,6,0.0882,3,11,4,46,0,8,1,0
2024-11-14,Food Stall,Tandoori Chicken,Dinner,Rainy,7.0,30.49,112,0,0,15,0.1339,3,11,4,46,0,8,1,1
2024-11-14,Food Stall,Teh Tarik,Dinner,Cloudy,0.9,1.97,760,1,0,47,0.0618,3,11,4,46,0,9,1,0
2024-11-15,Food Stall,Cendol,Lunch,Cloudy,2.0,7.47,229,0,0,25,0.1092,4,11,4,46,0,1,2,0
2024-11-15,Food Stall,Cendol,Lunch,Rainy,2.0,7.41,109,0,0,15,0.1376,4,11,4,46,0,1,2,1
2024-11-15,Food Stall,Nasi Lemak,Lunch,Cloudy,2.5,7.95,526,0,0,47,0.0894,4,11,4,46,0,6,2,0
2024-11-15,Food Stall,Roti Canai,Dinner,Rainy,0.8,1.62,497,1,0,20,0.0402,4,11,4,46,0,7,1,1
2024-11-15,Food Stall,Tandoori Chicken,Dinner,Rainy,7.0,26.15,277,0,0,37,0.1336,4,11,4,46,0,8,1,1
2024-11-16,Food Stall,Cendol,Dinner,Cloudy,2.0,7.75,197,0,0,21,0.1066,5,11,4,46,1,1,1,0
2024-11-16,Food Stall,Kaya Toast Set,Breakfast,Rainy,2.8,9.39,525,0,0,29,0.0552,5,11,4,46,1,4,0,1
2024-11-16,Food Stall,Nasi Lemak,Lunch,Sunny,2.5,8.12,533,0,1,23,0.0432,5,11,4,46,1,6,2,2
2024-11-17,Food Stall,Beef Rendang,Dinner,Sunny,9.0,32.24,280,0,0,23,0.0821,6,11,4,46,1,0,1,2
2024-11-17,Food Stall,Char Kway Teow,Lunch,Cloudy,5.0,19.99,208,0,0,20,0.0962,6,11,4,46,1,2,2,0
2024-11-17,Food Stall,Kaya Toast Set,Breakfast,Cloudy,2.8,8.08,449,0,0,25,0.0557,6,11,4,46,1,4,0,0
2024-11-17,Food Stall,Kaya Toast Set,Breakfast,Sunny,2.8,9.22,496,0,0,30,0.0605,6,11,4,46,1,4,0,2
2024-11-17,Food Stall,Nasi Lemak,Lunch,Sunny,2.5,6.8,446,0,0,38,0.0852,6,11,4,46,1,6,2,2
2024-11-17,Food Stall,Roti Canai,Dinner,Sunny,0.8,2.48,522,0,0,24,0.046,6,11,4,46,1,7,1,2
2024-11-17,Food Stall,Tandoori Chicken,Dinner,Cloudy,7.0,26.22,349,0,0,31,0.0888,6,11,4,46,1,8,1,0
2024-11-17,Food Stall,Teh Tarik,Breakfast,Rainy,0.9,2.28,465,0,0,36,0.0774,6,11,4,46,1,9,0,1
2024-11-17,Food Stall,Teh Tarik,Lunch,Sunny,0.9,2.46,1022,0,0,71,0.0695,6,11,4,46,1,9,2,2
2024-11-18,Food Stall,Cendol,Lunch,Cloudy,2.0,5.42,254,0,0,31,0.122,0,11,4,47,0,1,2,0
2024-11-18,Food Stall,Char Kway Teow,Dinner,Sunny,5.0,17.88,61,0,0,5,0.082,0,11,4,47,0,2,1,2
2024-11-18,Food Stall,Kaya Toast Set,Breakfast,Cloudy,2.8,8.35,235,0,0,9,0.0383,0,11,4,47,0,4,0,0
2024-11-18,Food Stall,Nasi Lemak,Lunch,Sunny,2.5,5.24,621,1,0,46,0.0741,0,11,4,47,0,6,2,2
2024-11-18,Food Stall,Roti Canai,Dinner,Rainy,0.8,2.53,131,0,0,6,0.0458,0,11,4,47,0,7,1,1
2024-11-18,Food Stall,Tandoori Chicken,Dinner,Cloudy,7.0,23.83,195,0,0,22,0.1128,0,11,4,47,0,8,1,0
2024-11-18,Food Stall,Teh Tarik,Breakfast,Sunny,0.9,2.9,750,0,0,51,0.068,0,11,4,47,0,9,0,2
2024-11-19,Food Stall,Cendol,Lunch,Rainy,2.0,6.78,170,0,0,23,0.1353,1,11,4,47,0,1,2,1
2024-11-19,Food Stall,Char Kway Teow,Lunch,Rainy,5.0,16.22,316,0,0,30,0.0949,1,11,4,47,0,2,2,1
2024-11-19,Food Stall,Chicken Rice,Dinner,Sunny,4.0,12.39,207,0,0,17,0.0821,1,11,4,47,0,3,1,2
2024-11-19,Food Stall,Kaya Toast Set,Breakfast,Sunny,2.8,5.8,523,1,0,12,0.0229,1,11,4,47,0,4,0,2
2024-11-19,Food Stall,Laksa,Lunch,Cloudy,4.5,14.03,246,0,0,26,0.1057,1,11,4,47,0,5,2,0
2024-11-20,Food Stall,Cendol,Lunch,Sunny,2.0,8.02,89,0,0,11,0.1236,2,11,4,47,0,1,2,2
2024-11-20,Food Stall,Nasi Lemak,Lunch,Sunny,2.5,7.62,184,0,0,18,0.0978,2,11,4,47,0,6,2,2
2024-11-20,Food Stall,Tandoori Chicken,Dinner,Cloudy,7.0,27.42,81,0,0,9,0.1111,2,11,4,47,0,8,1,0
2024-11-20,Food Stall,Tandoori Chicken,Dinner,Sunny,7.0,21.25,165,0,0,20,0.1212,2,11,4,47,0,8,1,2
2024-11-20,Food Stall,Teh Tarik,Breakfast,Rainy,0.9,2.42,316,0,0,22,0.0696,2,11,4,47,0,9,0,1
2024-11-20,Food Stall,Teh Tarik,Lunch,Sunny,0.9,2.36,539,0,0,29,0.0538,2,11,4,47,0,9,2,2
2024-11-21,Food Stall,Beef Rendang,Dinner,Cloudy,9.0,32.53,169,0,0,16,0.0947,3,11,4,47,0,0,1,0
2024-11-21,Food Stall,Beef Rendang,Dinner,Rainy,9.0,32.25,110,0,0,13,0.1182,3,11,4,47,0,0,1,1
2024-11-21,Food Stall,Beef Rendang,Dinner,Sunny,9.0,39.68,15,0,0,1,0.0667,3,11,4,47,0,0,1,2
